-86.27791724,41.69804975,2481,ENV-15-00753,Environmental,Grass and Weeds,5/8/2015,Closed,6/3/2015,71-03-34-430-026.000-026,1723,N,BROOKFIELD,St,1723 N BROOKFIELD ST,SOUTH BEND,IN,46628
-86.28015387,41.69544248,2499,ENV-15-00771,Environmental,Litter,5/8/2015,No Violation,6/4/2015,71-03-34-458-002.000-026,1522,,OBRIEN,St,1522 OBRIEN ST,SOUTH BEND,IN,46628
-86.28564277,41.68649335,2500,ENV-15-00772,Environmental,Litter,5/8/2015,Closed,7/31/2015,71-08-03-184-017.000-026,2529,W,PRAST,Blvd,2529 W PRAST BLVD,SOUTH BEND,IN,46628
-86.26843362,41.69185485,2501,ENV-15-00773,Environmental,Grass and Weeds,5/8/2015,Closed,5/20/2015,71-08-02-102-010.000-026,1241,N,DIAMOND,Ave,1241 N DIAMOND AVE,SOUTH BEND,IN,46628
-86.29174085,41.68356878,2508,ENV-15-00780,Environmental,Grass and Weeds,5/9/2015,Closed,8/3/2015,71-08-03-304-002.000-026,3026,W,LONGLEY,Ave,3026 W LONGLEY AVE,SOUTH BEND,IN,46628
-86.29143652,41.6825298,2511,ENV-15-00783,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/16/2015,71-08-03-351-008.000-026,3010,W,ROGER,St,3010 W ROGER ST,SOUTH BEND,IN,46628
-86.36397465,41.71951624,2515,ENV-15-00787,Environmental,Grass and Weeds,5/9/2015,Closed,8/4/2015,71-08-04-276-010.000-026,3319,,ARDMORE,,,SOUTH BEND,IN,46628
-86.28516095,41.68160775,2533,ENV-15-00805,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/5/2015,71-08-03-381-016.000-026,2501,,BERTRAND,St,2501 BERTRAND ST,SOUTH BEND,IN,46628
-86.2853113,41.68160775,2535,ENV-15-00807,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/5/2015,71-08-03-381-015.000-026,2503,,BERTRAND,St,2503 BERTRAND ST,SOUTH BEND,IN,46628
-86.28515978,41.68155297,2537,ENV-15-00809,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/5/2015,71-08-03-382-008.000-026,2502,,BERTRAND,St,2502 BERTRAND ST,SOUTH BEND,IN,46628
-86.28607122,41.68159843,2543,ENV-15-00815,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/5/2015,71-08-03-381-010.000-026,2525,,BERTRAND,St,2525 BERTRAND ST,SOUTH BEND,IN,46628
-86.28156118,41.68762211,2548,ENV-15-00820,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/8/2015,71-08-03-260-004.000-026,2206,,LINCOLNWAY,,2206 LINCOLNWAY,SOUTH BEND,IN,46628
-86.28019347,41.68722452,2552,ENV-15-00825,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/8/2015,71-08-03-261-007.000-026,2102,,LINCOLNWAY,,2102 LINCOLNWAY,SOUTH BEND,IN,46628
-86.27919387,41.6869354,2554,ENV-15-00827,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/8/2015,71-08-03-261-008.000-026,2026,,LINCOLNWAY,,2026 LINCOLNWAY,SOUTH BEND,IN,46628
-86.31893081,41.69505234,2555,ENV-15-00828,Environmental,Grass and Weeds,5/9/2015,Closed,6/3/2015,71-08-02-335-010.000-026,1015,,LINCOLNWAY,,1015 LINCOLNWAY,SOUTH BEND,IN,46628
-86.27760371,41.68579081,2559,ENV-15-00832,Environmental,Grass and Weeds,5/9/2015,Abatement Complete,6/8/2015,71-08-03-431-004.000-026,806,N,BROOKFIELD,St,806 N BROOKFIELD ST,SOUTH BEND,IN,46628
-86.269405,41.68407398,2560,ENV-15-00834,Environmental,Grass and Weeds,5/9/2015,Notice Sent to Owner,5/9/2015,71-08-02-307-018.000-026,1237,,LINCOLNWAY,,1237 LINCOLNWAY,SOUTH BEND,IN,46628
-86.26942299,41.68407971,2561,ENV-15-00835,Environmental,Grass and Weeds,5/9/2015,Closed,5/26/2015,71-08-02-307-017.000-026,1241,,LINCOLNWAY,,1241 LINCOLNWAY,SOUTH BEND,IN,46628
-86.27054583,41.68442129,2562,ENV-15-00836,Environmental,Grass and Weeds,5/9/2015,Closed,5/29/2015,71-08-02-306-023.000-026,1319,,LINCOLNWAY,,1319 LINCOLNWAY,SOUTH BEND,IN,46628
-86.28368423,41.68953213,2648,ENV-15-00926,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-251-011.000-026,1110,N,OLIVE,St,1110 N OLIVE ST,SOUTH BEND,IN,46628
-86.28368423,41.68964168,2649,ENV-15-00927,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-251-010.000-026,1118,N,OLIVE,St,1118 N OLIVE ST,SOUTH BEND,IN,46628
-86.28368423,41.68975124,2650,ENV-15-00928,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-251-009.000-026,1122,N,OLIVE,St,1122 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69018132,2654,ENV-15-00932,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-251-005.000-026,1138,N,OLIVE,St,1138 N OLIVE ST,SOUTH BEND,IN,46628
-86.28377747,41.69035032,2657,ENV-15-00935,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-179-017.000-026,1145,N,OLIVE,St,1145 N OLIVE ST,SOUTH BEND,IN,46628
-86.28377747,41.69085033,2658,ENV-15-00936,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-133-025.000-026,1201,N,OLIVE,St,1201 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69086082,2659,ENV-15-00937,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-201-022.000-026,1202,N,OLIVE,St,1202 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69097038,2660,ENV-15-00939,Environmental,Grass and Weeds,5/11/2015,Closed,6/3/2015,71-08-03-201-021.000-026,1206,N,OLIVE,St,1206 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.6910811,2662,ENV-15-00941,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-201-020.000-026,1210,N,OLIVE,St,1210 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69119066,2666,ENV-15-00946,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-201-019.000-026,1214,N,OLIVE,St,1214 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69130022,2667,ENV-15-00948,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-201-018.000-026,1218,N,OLIVE,St,1218 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69141094,2668,ENV-15-00949,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-201-017.000-026,1222,N,OLIVE,St,1222 N OLIVE ST,SOUTH BEND,IN,46628
-86.28370405,41.69183053,2669,ENV-15-00950,Environmental,Grass and Weeds,5/11/2015,Closed,6/3/2015,71-08-03-201-014.000-026,1234,N,OLIVE,St,1234 N OLIVE ST,SOUTH BEND,IN,46628
-86.28379729,41.69226993,2670,ENV-15-00951,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-133-014.000-026,1315,N,OLIVE,St,1315 N OLIVE ST,SOUTH BEND,IN,46628
-86.28373435,41.6925112,2671,ENV-15-00952,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-201-008.000-026,1322,N,OLIVE,St,1322 N OLIVE ST,SOUTH BEND,IN,46628
-86.28380778,41.69254033,2673,ENV-15-00954,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-129-022.000-026,1321,N,OLIVE,St,1325 N OLIVE ST,SOUTH BEND,IN,46628
-86.28380778,41.69254033,2676,ENV-15-00956,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-129-021.000-026,1325,N,OLIVE,St,1325 N OLIVE ST,SOUTH BEND,IN,46628
-86.28380778,41.69288067,2680,ENV-15-00959,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-08-03-129-019.000-026,1333,N,OLIVE,St,1333 N OLIVE ST,SOUTH BEND,INDIANA,46628
-86.2838171,41.69299022,2681,ENV-15-00960,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-08-03-129-018.000-026,1337,N,OLIVE,St,1337 N OLIVE ST,SOUTH BEND,IN,46628
-86.28373558,41.69294667,2689,ENV-15-00967,Environmental,Grass and Weeds,5/11/2015,Closed,6/3/2015,71-08-03-201-003.000-026,1346,N,OLIVE,St,1346 N OLIVE ST,SOUTH BEND,IN,46628
-86.28383691,41.69416973,2701,ENV-15-00977,Environmental,Grass and Weeds,5/11/2015,Closed,6/3/2015,71-03-34-380-027.000-026,1405,N,OLIVE,St,1405 N OLIVE ST,SOUTH BEND,IN,46628
-86.28383691,41.69416973,2702,ENV-15-00977,Environmental,Grass and Weeds,5/11/2015,Closed,6/3/2015,71-03-34-380-028.000-026,1405,N,OLIVE,St,1405 N OLIVE ST,SOUTH BEND,IN,46628
-86.28376349,41.69443081,2706,ENV-15-00981,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-010.000-026,1416,N,OLIVE,St,1416 N OLIVE ST,SOUTH BEND,IN,46628
-86.28376349,41.69443081,2707,ENV-15-00981,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-011.000-026,1416,N,OLIVE,St,1416 N OLIVE ST,SOUTH BEND,IN,46628
-86.30082475,41.69551071,2708,ENV-15-00982,Environmental,Grass and Weeds,5/11/2015,No Violation,6/6/2015,71-03-33-455-013.000-026,1601,S,ILLINOIS,St,1601 S ILLINOIS ST,SOUTH BEND,IN,46628
-86.28383691,41.69439934,2709,ENV-15-00983,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-380-026.000-026,1417,N,OLIVE,St,1417 N OLIVE ST,SOUTH BEND,IN,46628
-86.27517983,41.68982354,2728,ENV-15-00999,Environmental,Grass and Weeds,5/11/2015,Closed,5/20/2015,71-08-03-279-005.000-026,1134,,ADAMS,St,1134 ADAMS ST,SOUTH BEND,IN,46628
-86.2838474,41.69463011,2735,ENV-15-01006,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-380-024.000-026,1425,N,OLIVE,St,1425 N OLIVE ST,SOUTH BEND,INDIANA,46628
-86.28376349,41.69443081,2736,ENV-15-01007,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-010.000-026,1416,N,OLIVE,St,1416 N OLIVE ST,SOUTH BEND,IN,46628
-86.28376349,41.69443081,2737,ENV-15-01007,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-011.000-026,1416,N,OLIVE,St,1416 N OLIVE ST,SOUTH BEND,IN,46628
-86.28377398,41.69464177,2738,ENV-15-01008,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-009.000-026,1424,N,OLIVE,St,1424 N OLIVE ST,SOUTH BEND,IN,46628
-86.2838474,41.69473967,2739,ENV-15-01009,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-380-023.000-026,1429,N,OLIVE,St,1429 N OLIVE ST,SOUTH BEND,IN,46628
-86.28377398,41.69496112,2741,ENV-15-01011,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-006.000-026,1506,N,OLIVE,St,1506 N OLIVE ST,SOUTH BEND,IN,46628
-86.36397465,41.71951624,2742,ENV-15-01011,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-455-006.000-026,1506,N,Olive,St,,South Bend,Indiana,46628
-86.2838474,41.69495995,2744,ENV-15-01013,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-380-021.000-026,1505,N,OLIVE,St,1505 N OLIVE ST,SOUTH BEND,IN,46628
-86.2837833,41.69507184,2746,ENV-15-01015,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-455-005.000-026,1510,N,OLIVE,St,1510 N OLIVE ST,SOUTH BEND,IN,46628
-86.28385789,41.69506951,2747,ENV-15-01016,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-380-020.000-026,1509,N,OLIVE,St,1509 N OLIVE ST,SOUTH BEND,IN,46628
-86.28379379,41.69551125,2749,ENV-15-01018,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-455-001.000-026,1526,N,OLIVE,St,1526 N OLIVE ST,SOUTH BEND,IN,46628
-86.28172606,41.7045823,2750,ENV-15-01019,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-252-005.000-026,2204,W,BERGAN,St,2204 W BERGAN ST,SOUTH BEND,IN,46628
-86.28186499,41.70458129,2751,ENV-15-01020,Environmental,Grass and Weeds,5/11/2015,Closed,8/11/2015,71-03-34-252-002.000-026,2218,W,BERGAN,St,2218 W BERGAN ST,SOUTH BEND,IN,46628
-86.28386722,41.6957595,2752,ENV-15-01021,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-378-030.000-026,1601,N,OLIVE,St,1601 N OLIVE ST,SOUTH BEND,IN,46628
-86.28386722,41.69587023,2753,ENV-15-01022,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-378-029.000-026,1605,N,OLIVE,St,1605 N OLIVE ST,SOUTH BEND,IN,46628
-86.28379379,41.69587139,2755,ENV-15-01024,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-451-014.000-026,1608,N,OLIVE,St,1608 N OLIVE ST,SOUTH BEND,IN,46628
-86.28379379,41.69598095,2756,ENV-15-01025,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-451-013.000-026,1612,N,OLIVE,St,1612 N OLIVE ST,SOUTH BEND,IN,46628
-86.28386722,41.69597978,2757,ENV-15-01026,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-378-028.000-026,1609,N,OLIVE,St,1609 N OLIVE ST,SOUTH BEND,IN,46628
-86.28387771,41.69609051,2758,ENV-15-01027,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-378-026.000-026,1617,N,OLIVE,St,1617 N OLIVE ST,SOUTH BEND,IN,46628
-86.28342082,41.70647296,2760,ENV-15-01029,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-204-001.000-026,2326,,PERSHING,St,2326 PERSHING ST,SOUTH BEND,IN,46628
-86.28342082,41.70652774,2761,ENV-15-01030,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-201-012.000-026,2315,,PERSHING,St,2315 PERSHING ST,SOUTH BEND,IN,46628
-86.28387771,41.6963003,2762,ENV-15-01031,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-378-025.000-026,1621,N,OLIVE,St,1621 N OLIVE ST,SOUTH BEND,IN,46628
-86.28388703,41.69685043,2763,ENV-15-01032,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-378-020.000-026,1641,N,OLIVE,St,1641 N OLIVE ST,SOUTH BEND,IN,46628
-86.28233106,41.70652774,2764,ENV-15-01033,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-202-008.000-026,2219,,PERSHING,St,2219 PERSHING ST,SOUTH BEND,IN,46628
-86.2838136,41.69709169,2766,ENV-15-01035,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-451-003.000-026,1650,N,OLIVE,St,1650 N OLIVE ST,SOUTH BEND,IN,46628
-86.2838136,41.69718144,2768,ENV-15-01037,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-451-002.000-026,1654,N,OLIVE,St,1654 N OLIVE ST,SOUTH BEND,IN,46628
-86.28049071,41.70654756,2769,ENV-15-01038,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-203-018.000-026,2103,,PERSHING,St,2103 PERSHING ST,SOUTH BEND,IN,46628
-86.36397465,41.71951624,2770,ENV-15-01039,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-206-005.000-026,2104,,Pershing,St,,South Bend,Indiana,46628
-86.28389503,41.69763167,2774,ENV-15-01043,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-332-025.000-026,1707,N,OLIVE,St,1707 N OLIVE ST,SOUTH BEND,IN,46628
-86.2781006,41.70468824,2776,ENV-15-01045,Environmental,Grass and Weeds,5/11/2015,Closed,8/11/2015,71-03-34-228-020.000-026,1901,W,BERGAN,St,1901 W BERGAN ST,SOUTH BEND,IN,46628
-86.28383342,41.69783063,2777,ENV-15-01046,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-405-010.000-026,1712,N,OLIVE,St,1712 N OLIVE ST,SOUTH BEND,IN,46628
-86.2781006,41.70468824,2778,ENV-15-01047,Environmental,Litter,5/11/2015,Closed,8/3/2015,71-03-34-228-020.000-026,1901,W,BERGAN,St,1901 W BERGAN ST,SOUTH BEND,IN,46628
-86.28383342,41.69823157,2781,ENV-15-01050,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-405-007.000-026,1722,N,OLIVE,St,1722 N OLIVE ST,SOUTH BEND,IN,46628
-86.28383342,41.69823157,2782,ENV-15-01050,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-405-008.000-026,1722,N,OLIVE,St,1722 N OLIVE ST,SOUTH BEND,IN,46628
-86.27941982,41.70147238,2784,ENV-15-01052,Environmental,Grass and Weeds,5/11/2015,Closed,8/3/2015,71-03-34-257-001.000-026,2020,,HAMILTON,St,2020 HAMILTON ST,SOUTH BEND,IN,46628
-86.28389402,41.70201135,2785,ENV-15-01053,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-251-022.000-026,1908,N,OLIVE,St,1908 N OLIVE ST,SOUTH BEND,IN,46628
-86.28399776,41.70299971,2786,ENV-15-01054,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-179-021.000-026,1945,N,OLIVE,St,1945 N OLIVE ST,SOUTH BEND,IN,46628
-86.28393365,41.70351138,2787,ENV-15-01055,Environmental,Grass and Weeds,5/11/2015,Closed,5/29/2015,71-03-34-251-011.000-026,2008,N,OLIVE,St,2008 N OLIVE ST,SOUTH BEND,IN,46628
-86.28402689,41.70419087,2792,ENV-15-01060,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-179-015.000-026,2033,N,OLIVE,St,2033 N OLIVE ST,SOUTH BEND,IN,46628
-86.28402689,41.70439018,2793,ENV-15-01061,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-34-179-014.000-026,2039,N,OLIVE,St,2039 N OLIVE ST,SOUTH BEND,IN,46628
-86.27887413,41.69113122,2794,ENV-15-01062,Environmental,Litter,5/11/2015,Closed,5/22/2015,71-08-03-226-027.000-026,1210,,JOHNSON,St,1210 JOHNSON ST,SOUTH BEND,IN,46628
-86.28516198,41.73281315,2795,ENV-15-01063,Environmental,Grass and Weeds,5/11/2015,Closed,7/31/2015,71-03-22-126-025.000-009,4131,W,GARDEN OAK,Ct,4131 W GARDEN OAK CT,SOUTH BEND,IN,46628
-86.27888345,41.69168134,2796,ENV-15-01064,Environmental,Litter,5/11/2015,Closed,5/28/2015,71-08-03-226-022.000-026,1230,,JOHNSON,St,1230 JOHNSON ST,SOUTH BEND,IN,46628
-86.36397465,41.71951624,2797,ENV-15-01065,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-33-457-005.000-026,1506,N,Wellington,St,,South Bend,Indiana,46628
-86.29949793,41.69459823,2798,ENV-15-01065,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-33-457-005.000-026,1506,S,WELLINGTON,St,1506 S WELLINGTON ST,SOUTH BEND,IN,46628
-86.2982244,41.6939732,2799,ENV-15-01066,Environmental,Grass and Weeds,5/11/2015,Notice Sent to Owner,5/11/2015,71-03-33-476-015.000-026,1424,,KENMORE,St,1424 KENMORE ST,SOUTH BEND,IN,46628
-86.29017813,41.71384725,2802,ENV-15-01069,Environmental,Grass and Weeds,5/11/2015,Closed,5/21/2015,71-03-27-303-023.000-009,2734,N,KEPESS,Ct,2734 N KEPESS CT,SOUTH BEND,IN,46628
-86.26487855,41.68725642,2839,ENV-15-01105,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-02-188-006.000-026,912,N,SHERMAN,Ave,912 N SHERMAN AVE,SOUTH BEND,IN,46628
-86.26487827,41.68724486,2842,ENV-15-01107,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-02-188-007.000-026,910,N,SHERMAN,Ave,910 N SHERMAN AVE,SOUTH BEND,IN,46628
-86.28130214,41.69266942,2843,ENV-15-01108,Environmental,Grass and Weeds,5/12/2015,Closed,7/31/2015,71-08-03-203-015.000-026,1314,N,HUEY,St,1314 N HUEY ST,SOUTH BEND,IN,46628
-86.30082475,41.69551071,2858,ENV-15-01122,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-33-455-013.000-026,1601,N,ILLINOIS,St,1601 S ILLINOIS ST,SOUTH BEND,IN,46628
-86.36397465,41.71951624,2859,ENV-15-01122,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-33-455-013.000-026,1601,N,Illinois,St,,South Bend,Indiana,46628
-86.26478871,41.68320021,2883,ENV-15-01146,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-02-335-006.000-026,616,N,SHERMAN,Ave,616 N SHERMAN AVE,SOUTH BEND,IN,46628
-86.28245081,41.68845762,2895,ENV-15-01158,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-256-007.000-026,1032,,ELMER,St,1032 ELMER ST,SOUTH BEND,IN,46628
-86.28245183,41.68847011,2896,ENV-15-01159,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-256-006.000-026,1034,,ELMER,St,1034 ELMER ST,SOUTH BEND,IN,46628
-86.28253545,41.68865993,2897,ENV-15-01160,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-255-009.000-026,1037,,ELMER,St,1037 ELMER ST,SOUTH BEND,IN,46628
-86.28246375,41.68867673,2898,ENV-15-01161,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-256-005.000-026,1040,,ELMER,St,1040 ELMER ST,SOUTH BEND,IN,46628
-86.28255503,41.68930265,2900,ENV-15-01163,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-251-026.000-026,1101,,ELMER,St,1101 ELMER ST,SOUTH BEND,IN,46628
-86.28255534,41.68935821,2901,ENV-15-01164,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-251-025.000-026,1105,,ELMER,St,1105 ELMER ST,SOUTH BEND,IN,46628
-86.28255742,41.68971936,2903,ENV-15-01166,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-251-019.000-026,1131,,ELMER,St,1131 ELMER ST,SOUTH BEND,IN,46628
-86.28248516,41.68971959,2905,ENV-15-01168,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-252-006.000-026,1130,,ELMER,St,1130 ELMER ST,SOUTH BEND,IN,46628
-86.28250059,41.69122479,2913,ENV-15-01175,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-202-019.000-026,1226,,ELMER,St,1226 ELMER ST,SOUTH BEND,IN,46628
-86.28257343,41.69125325,2916,ENV-15-01178,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-201-041.000-026,1229,,ELMER,St,1229 ELMER ST,SOUTH BEND,IN,46628
-86.28259466,41.69230703,2919,ENV-15-01181,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-08-03-201-038.000-026,1301,,ELMER,St,1301 ELMER ST,SOUTH BEND,IN,46628
-86.28260822,41.69298029,2922,ENV-15-01184,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-08-03-201-027.000-026,1347,,ELMER,St,1347 ELMER ST,SOUTH BEND,IN,46628
-86.28255597,41.69397372,2925,ENV-15-01187,Environmental,Grass and Weeds,5/12/2015,Note,6/17/2015,71-03-34-456-024.000-026,1402,,ELMER,St,1402 ELMER ST,SOUTH BEND,IN,46628
-86.28257123,41.69499816,2929,ENV-15-01191,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-34-456-005.000-026,1510,,ELMER,St,1510 ELMER ST,SOUTH BEND,IN,46628
-86.28264325,41.69497826,2933,ENV-15-01195,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-34-455-017.000-026,1509,,ELMER,St,1509 ELMER ST,SOUTH BEND,IN,46628
-86.28264392,41.69503089,2934,ENV-15-01196,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-34-455-015.000-026,1517,,ELMER,St,1517 ELMER ST,SOUTH BEND,IN,46628
-86.28216382,41.6956975,2935,ENV-15-01197,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-34-452-013.000-026,2219,,BULLA,St,2219 BULLA ST,SOUTH BEND,IN,46628
-86.28258535,41.69591429,2946,ENV-15-01208,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-03-34-452-012.000-026,1610,,ELMER,St,1610 ELMER ST,SOUTH BEND,IN,46628
-86.28258681,41.69597961,2947,ENV-15-01209,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-03-34-452-011.000-026,1614,,ELMER,St,1614 ELMER ST,SOUTH BEND,IN,46628
-86.2825912,41.69617558,2948,ENV-15-01210,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-03-34-452-008.000-026,1626,,ELMER,St,1626 ELMER ST,SOUTH BEND,IN,46628
-86.28259266,41.6962409,2950,ENV-15-01212,Environmental,Grass and Weeds,5/12/2015,Closed,5/27/2015,71-03-34-452-007.000-026,1630,,ELMER,St,1630 ELMER ST,SOUTH BEND,IN,46628
-86.2686803,41.69008386,2951,ENV-15-01213,Environmental,Grass and Weeds,5/12/2015,Closed,8/3/2015,71-08-02-176-002.000-026,1146,,CLEVELAND,Ave,1146 CLEVELAND AVE,SOUTH BEND,IN,46628
-86.28266126,41.69607669,2952,ENV-15-01214,Environmental,Grass and Weeds,5/12/2015,Notice Sent to Owner,5/12/2015,71-03-34-451-023.000-026,1621,,ELMER,St,1621 ELMER ST,SOUTH BEND,IN,46628
-86.26867952,41.69002906,2953,ENV-15-01215,Environmental,Grass and Weeds,5/12/2015,Closed,8/3/2015,71-08-02-176-003.000-026,1142,,CLEVELAND,Ave,1142 CLEVELAND AVE,SOUTH BEND,IN,46628
